zip,city,state,lat,lon
22624,Clear Brook,Virginia,39.2655,-78.0988
24086,Eggleston,Virginia,37.2743,-80.6343
24598,Virgilina,Virginia,36.6062,-78.7605
23015,Beaverdam,Virginia,37.9038,-77.6308
23150,Sandston,Virginia,37.5157,-77.2758
23229,Henrico,Virginia,37.4638,-77.398
23238,Henrico,Virginia,37.52,-77.4369
23397,Isle Of Wight,Virginia,36.8989,-76.6877
20131,Philomont,Virginia,39.058,-77.7434
20148,Ashburn,Virginia,39.0142,-77.5285
88003,Las Cruces,New Mexico,32.2738,-106.7472
88072,Vado,New Mexico,32.1187,-106.649
87724,La Loma,New Mexico,35.1734,-105.0775
87326,Vanderwagen,New Mexico,35.3509,-108.6985
87712,Buena Vista,New Mexico,35.9136,-105.2492
88350,Timberon,New Mexico,32.6295,-105.6945
88123,Lingo,New Mexico,33.7176,-103.1451
87024,Jemez Pueblo,New Mexico,35.6243,-106.7219
87556,Questa,New Mexico,36.7039,-105.595
87063,Willard,New Mexico,34.5754,-106.0307
88422,Gladstone,New Mexico,36.3048,-103.973
87023,Jarales,New Mexico,34.592,-106.7611
89124,Las Vegas,Nevada,36.4257,-115.4809
89134,Las Vegas,Nevada,36.2092,-115.2941
89444,Wellington,Nevada,38.8447,-119.3523
89049,Tonopah,Nevada,38.0672,-117.2301
89441,Sparks,Nevada,39.6582,-119.6954
89510,Reno,Nevada,39.7699,-119.6027
12239,Albany,New York,42.6526,-73.7562
12288,Albany,New York,42.6526,-73.7562
10452,Bronx,New York,40.8376,-73.9216
13795,Kirkwood,New York,42.0695,-75.7967
13903,Binghamton,New York,42.0811,-75.8977
14060,Farmersville Station,New York,42.4276,-78.3608
13118,Moravia,New York,42.7355,-76.399
14135,Sheridan,New York,42.489,-79.239
13136,Pitcher,New York,42.5969,-75.8465
13464,Smyrna,New York,42.6896,-75.6121
12910,Altona,New York,44.8816,-73.6408
12050,Columbiaville,New York,42.3172,-73.7486
13751,Davenport Center,New York,42.4508,-74.9013
12514,Clinton Corners,New York,41.8693,-73.7659
12602,Poughkeepsie,New York,41.7599,-73.7437
14086,Lancaster,New York,42.9017,-78.6631
14215,Buffalo,New York,42.9335,-78.8115
12913,Bloomingdale,New York,44.3985,-74.0829
12964,New Russia,New York,44.1595,-73.6059
12444,Jewett,New York,42.2694,-74.2793
12190,Wells,New York,43.4012,-74.2886
13361,Jordanville,New York,42.9148,-74.9515
13624,Clayton,New York,44.1442,-76.062
13665,Natural Bridge,New York,44.063,-75.5039
11243,Brooklyn,New York,40.6451,-73.945
14560,Springwater,New York,42.6776,-77.5775
14514,North Chili,New York,43.1186,-77.8005
14623,Rochester,New York,43.0834,-77.6344
11050,Port Washington,New York,40.835,-73.6964
11762,Massapequa Park,New York,40.6807,-73.4444
10019,New York,New York,40.7651,-73.9858
10029,New York,New York,40.7918,-73.9447
10031,New York,New York,40.8246,-73.9507
10103,New York,New York,40.7603,-73.9762
10112,New York,New York,40.7593,-73.9798
10123,New York,New York,40.7515,-73.9905
10171,New York,New York,40.7564,-73.9748
10258,New York,New York,40.7143,-74.006
14105,Middleport,New York,43.2183,-78.4841
13455,Sangerfield,New York,42.9162,-75.3545
13479,Washington Mills,New York,43.0538,-75.2716
13495,Yorkville,New York,43.1116,-75.2756
14425,Farmington,New York,42.958,-77.3083
14564,Victor,New York,42.9866,-77.418
10910,Arden,New York,41.2745,-74.1529
13093,Lycoming,New York,43.4987,-76.3858
13131,Parish,New York,43.4153,-76.1
13132,Pennellville,New York,43.2609,-76.2395
10301,Staten Island,New York,40.6316,-74.0927
10308,Staten Island,New York,40.5518,-74.1526
10311,Staten Island,New York,40.6052,-74.1795
10920,Congers,New York,41.1487,-73.9413
10968,Piermont,New York,41.0395,-73.9192
13654,Heuvelton,New York,44.593,-75.4203
12306,Schenectady,New York,42.7904,-73.9809
12076,Gilboa,New York,42.4108,-74.4003
12175,Summit,New York,42.535,-74.5452
11703,North Babylon,New York,40.7321,-73.3236
11719,Brookhaven,New York,40.7843,-72.8921
11730,East Islip,New York,40.7282,-73.1805
11955,Moriches,New York,40.8095,-72.8229
11980,Yaphank,New York,40.837,-72.9174
12790,Wurtsboro,New York,41.5877,-74.5039
70527,Crowley,Louisiana,30.2284,-92.3018
71046,Keatchie,Louisiana,32.1622,-93.951
70819,Baton Rouge,Louisiana,30.4668,-91.0156
70836,Baton Rouge,Louisiana,30.392,-91.0892
71254,Lake Providence,Louisiana,32.8071,-91.1906
71276,Sondheimer,Louisiana,32.5756,-91.1496
70748,Jackson,Louisiana,30.8087,-91.1987
70585,Turkey Creek,Louisiana,30.8707,-92.404
70558,Milton,Louisiana,30.1038,-92.0765
70711,Albany,Louisiana,30.5149,-90.5964
71031,Goldonna,Louisiana,32,-92.9611
71066,Powhatan,Louisiana,31.8741,-93.1966
71458,Natchitoches,Louisiana,31.7476,-93.0791
70195,New Orleans,Louisiana,29.9546,-90.0751
70763,Paulina,Louisiana,30.0352,-90.7374
70792,Uncle Sam,Louisiana,30.0279,-90.8028
70538,Franklin,Louisiana,29.7857,-91.5026
70442,Husser,Louisiana,30.692,-90.339
71375,Waterproof,Louisiana,31.8076,-91.3872
71039,Heflin,Louisiana,32.447,-93.2852
71075,Springhill,Louisiana,33.0005,-93.4596
71266,Pioneer,Louisiana,32.7154,-91.4648
71440,Joyce,Louisiana,31.9393,-92.5988
02532,Buzzards Bay,Massachusetts,41.7455,-70.5905
02649,Mashpee,Massachusetts,41.6181,-70.4854
02652,North Truro,Massachusetts,42.0338,-70.0875
01230,Great Barrington,Massachusetts,42.1959,-73.3607
01240,Lenox,Massachusetts,42.3642,-73.2713
02715,Dighton,Massachusetts,41.8125,-71.1427
02718,East Taunton,Massachusetts,41.8736,-71.0192
02723,Fall River,Massachusetts,41.6926,-71.1332
02724,Fall River,Massachusetts,41.685,-71.1748
02743,Acushnet,Massachusetts,41.6997,-70.9087
02766,Norton,Massachusetts,41.9718,-71.1894
02790,Westport,Massachusetts,41.6211,-71.089
01940,Lynnfield,Massachusetts,42.5327,-71.0339
01351,Montague,Massachusetts,42.5429,-72.5328
01013,Chicopee,Massachusetts,42.1487,-72.6079
01106,Longmeadow,Massachusetts,42.0507,-72.5676
01824,Chelmsford,Massachusetts,42.5911,-71.3556
02156,West Medford,Massachusetts,42.4223,-71.1328
02474,Arlington,Massachusetts,42.4202,-71.1565
02554,Nantucket,Massachusetts,41.2725,-70.0932
02327,Bryantville,Massachusetts,42.0407,-70.8272
02332,Duxbury,Massachusetts,42.0399,-70.7163
02135,Brighton,Massachusetts,42.3478,-71.1566
02199,Boston,Massachusetts,42.3479,-71.0825
01504,Blackstone,Massachusetts,42.0287,-71.5269
01531,New Braintree,Massachusetts,42.3198,-72.1306
01566,Sturbridge,Massachusetts,42.1126,-72.0842
01601,Worcester,Massachusetts,42.2626,-71.8023
01606,Worcester,Massachusetts,42.311,-71.7958
20778,West River,Maryland,38.8252,-76.5391
95151,San Jose,California,37.3198,-121.8262
95161,San Jose,California,37.3894,-121.8868
96124,Calpine,California,39.6139,-120.4046
94535,Travis Afb,California,38.2743,-121.9463
94999,Petaluma,California,38.2675,-122.6581
95405,Santa Rosa,California,38.4386,-122.6727
95472,Sebastopol,California,38.3941,-122.8433
93003,Ventura,California,34.2846,-119.2222
95919,Brownsville,California,39.4525,-121.2612
80042,Aurora,Colorado,39.7294,-104.8319
80137,Watkins,Colorado,39.7623,-104.5834
80150,Englewood,Colorado,39.6478,-104.9878
80308,Boulder,Colorado,40.0277,-105.3868
80310,Boulder,Colorado,40.015,-105.2705
81033,Crowley,Colorado,38.1931,-103.8561
81332,Rico,Colorado,37.6905,-108.0324
80977,Colorado Springs,Colorado,38.8339,-104.8214
80995,Colorado Springs,Colorado,38.8339,-104.8214
80021,Broomfield,Colorado,39.8854,-105.1139
81045,Haswell,Colorado,38.4474,-103.1505
80861,Vona,Colorado,39.3236,-102.7393
81137,Ignacio,Colorado,37.1264,-107.6395
80537,Loveland,Colorado,40.3849,-105.0916
80549,Wellington,Colorado,40.7255,-105.0318
81046,Hoehne,Colorado,37.2796,-104.3584
81082,Trinidad,Colorado,37.2691,-104.5038
80421,Bailey,Colorado,39.4482,-105.4693
80432,Como,Colorado,39.1587,-105.817
81023,Beulah,Colorado,38.0837,-104.9724
22456,Edwardsville,Virginia,37.9065,-76.3652
22530,Ophelia,Virginia,37.9094,-76.2934
22849,Shenandoah,Virginia,38.501,-78.609
24531,Chatham,Virginia,36.831,-79.4297
24563,Hurt,Virginia,37.0798,-79.3
22026,Dumfries,Virginia,38.5669,-77.2921
24415,Brownsburg,Virginia,37.9285,-79.3192
24237,Dante,Virginia,37.0054,-82.2815
22652,Fort Valley,Virginia,38.8407,-78.4276
23867,Jarratt,Virginia,36.8191,-77.4832
24613,Falls Mills,Virginia,37.271,-81.3182
24637,Pounding Mill,Virginia,37.0596,-81.7301
24327,Emory,Virginia,36.78,-81.8171
22469,Hague,Virginia,38.0573,-76.6616
22558,Stratford,Virginia,38.1484,-76.8413
22302,Alexandria,Virginia,38.8276,-77.0896
23669,Hampton,Virginia,37.0436,-76.3426
20111,Manassas,Virginia,38.7707,-77.4494
24273,Norton,Virginia,36.9378,-82.6249
23173,Richmond,Virginia,37.5538,-77.4603
24006,Roanoke,Virginia,37.2742,-79.9579
24015,Roanoke,Virginia,37.2584,-79.9807
24401,Staunton,Virginia,38.1574,-79.0651
23434,Suffolk,Virginia,36.7304,-76.5931
23438,Suffolk,Virginia,36.5913,-76.6871
23462,Virginia Beach,Virginia,36.8392,-76.1522
22601,Winchester,Virginia,39.1858,-78.1827
05456,Ferrisburgh,Vermont,44.2056,-73.2462
05867,Sutton,Vermont,44.6465,-72.0211
05482,Shelburne,Vermont,44.39,-73.2171
05824,Concord,Vermont,44.4461,-71.8676
05476,Richford,Vermont,44.9715,-72.6905
05665,North Hyde Park,Vermont,44.6731,-72.5971
05758,Mount Holly,Vermont,43.4487,-72.7956
05651,East Montpelier,Vermont,44.2828,-72.4926
05674,Warren,Vermont,44.111,-72.8609
05353,Townshend,Vermont,43.0622,-72.6687
99337,Kennewick,Washington,46.1814,-119.1383
98663,Vancouver,Washington,45.6514,-122.6604
98824,George,Washington,47.0792,-119.8601
98006,Bellevue,Washington,47.5614,-122.1552
98009,Bellevue,Washington,47.6104,-122.2007
98075,Sammamish,Washington,47.5857,-122.0345
98188,Seattle,Washington,47.4483,-122.2731
98311,Bremerton,Washington,47.6271,-122.6373
98859,Wauconda,Washington,48.8224,-118.9469
99124,Elmer City,Washington,47.9979,-118.9545
98644,Seaview,Washington,46.3308,-124.0455
98385,South Prairie,Washington,47.1383,-122.0968
98243,Deer Harbor,Washington,48.6201,-122.9999
98238,Conway,Washington,48.34,-122.3456
98290,Snohomish,Washington,47.8954,-122.0716
99034,Tumtum,Washington,47.8941,-117.7536
99128,Farmington,Washington,47.0847,-117.0763
98932,Granger,Washington,46.348,-120.1818
98944,Sunnyside,Washington,46.3213,-120.0126
54865,Port Wing,Wisconsin,46.762,-91.392
53901,Portage,Wisconsin,43.5501,-89.4714
54628,Ferryville,Wisconsin,43.3959,-91.0446
54645,Mount Sterling,Wisconsin,43.3153,-90.9287
53719,Madison,Wisconsin,43.0321,-89.4993
53034,Hustisford,Wisconsin,43.3305,-88.603
53099,Woodland,Wisconsin,43.3703,-88.5187
54730,Colfax,Wisconsin,44.9993,-91.7357
54763,Ridgeland,Wisconsin,45.1868,-91.879
54742,Fall Creek,Wisconsin,44.7684,-91.2856
54923,Berlin,Wisconsin,43.9769,-88.949
54618,Camp Douglas,Wisconsin,43.9885,-90.2393
54205,Casco,Wisconsin,44.5833,-87.6231
54462,Pearson,Wisconsin,45.3641,-89.0165
54435,Gleason,Wisconsin,45.3384,-89.4753
54207,Collins,Wisconsin,44.091,-87.9902
54408,Aniwa,Wisconsin,45.0088,-89.3578
54125,Goodman,Wisconsin,45.6469,-88.3629
54135,Keshena,Wisconsin,44.9146,-88.6357
53223,Milwaukee,Wisconsin,43.1624,-87.9898
53293,Milwaukee,Wisconsin,43.0408,-87.9191
54152,Nichols,Wisconsin,44.5668,-88.4582
54009,Dresser,Wisconsin,45.3546,-92.5623
54515,Catawba,Wisconsin,45.5081,-90.5146
53126,Franksville,Wisconsin,42.7859,-87.9873
54013,Glenwood City,Wisconsin,45.0623,-92.1816
54828,Couderay,Wisconsin,45.838,-91.2918
53083,Sheboygan,Wisconsin,43.8176,-87.766
54434,Jump River,Wisconsin,45.353,-90.8012
53027,Hartford,Wisconsin,43.3157,-88.3707
54969,Readfield,Wisconsin,44.27,-88.7755
54983,Weyauwega,Wisconsin,44.321,-88.941
26405,Moatsville,West Virginia,39.2234,-79.9017
26624,Gassaway,West Virginia,38.6862,-80.7863
25720,Huntington,West Virginia,38.4134,-82.2774
25234,Arnoldsburg,West Virginia,38.8227,-81.1551
25831,Danese,West Virginia,37.9567,-80.9379
25837,Edmond,West Virginia,38.0544,-81.0326
25986,Spring Dale,West Virginia,37.8798,-80.8034
26833,Maysville,West Virginia,39.0712,-79.1937
25431,Levels,West Virginia,39.4976,-78.5508
26056,New Manchester,West Virginia,40.5315,-80.5801
26323,Anmoore,West Virginia,39.2587,-80.2875
25239,Cottageville,West Virginia,38.8633,-81.8186
25430,Kearneysville,West Virginia,39.322,-77.9588
25086,Glasgow,West Virginia,38.2154,-81.4246
25321,Charleston,West Virginia,38.3498,-81.6326
25338,Charleston,West Virginia,38.3498,-81.6326
25076,Ethel,West Virginia,37.8665,-81.9123
25601,Logan,West Virginia,37.8487,-81.9935
25649,Verdunville,West Virginia,37.8445,-82.0551
24811,Avondale,West Virginia,37.4126,-81.7843
24855,Kyle,West Virginia,37.4082,-81.4257
26570,Fairview,West Virginia,39.6103,-80.2529
24701,Bluefield,West Virginia,37.2698,-81.2223
25665,Borderland,West Virginia,37.7214,-82.3084
25676,Lenore,West Virginia,37.799,-82.2868
25678,Matewan,West Virginia,37.5903,-82.0652
25685,Naugatuck,West Virginia,37.7898,-82.349
26656,Belva,West Virginia,38.2491,-81.1566
26671,Gilboa,West Virginia,38.3184,-80.8342
24934,Dunmore,West Virginia,38.3636,-79.8556
25802,Beckley,West Virginia,37.7489,-81.2245
26276,Kerens,West Virginia,39.0299,-79.7754
26283,Montrose,West Virginia,39.0964,-79.7896
26421,Pullman,West Virginia,39.19,-80.9347
25977,Meadow Creek,West Virginia,37.8101,-80.9231
26347,Flemington,West Virginia,39.2665,-80.132
26292,Thomas,West Virginia,39.1505,-79.503
26377,Jacksonburg,West Virginia,39.5416,-80.6437
26103,Parkersburg,West Virginia,39.2364,-81.5405
26150,Mineral Wells,West Virginia,39.1897,-81.5139
82325,Encampment,Wyoming,41.2054,-106.7803
82327,Hanna,Wyoming,41.8726,-106.5283
82212,Fort Laramie,Wyoming,42.2133,-104.5226
82639,Kaycee,Wyoming,43.7236,-106.5632
82644,Mills,Wyoming,42.8405,-106.3659
82901,Rock Springs,Wyoming,41.606,-109.23
82933,Fort Bridger,Wyoming,41.3166,-110.3843
82401,Worland,Wyoming,44.0138,-107.9563
09031,APO AE,,49.7397,10.1507
09066,APO AE,,49.591,11.0078
09097,APO AE,,50,8.6667
09102,APO AE,,49.4077,8.6908
09144,APO AE,,50.1514,8.425
09185,APO AE,,49.9842,8.2791
09237,APO AE,,50.1155,8.6842
09333,APO AE,,49.4664,8.5577
09719,APO AE,,46.0706,12.5947
09721,APO AE,,60.1695,24.9354
09754,APO AE,,26.2886,50.114
09822,APO AE,,39.9199,32.8543
09830,APO AE,,32.0809,34.7806
09864,APO AE,,26.2886,50.114
09866,APO AE,,26.2106,50.6117
34010,APO AA,,14.0818,-87.2068
34036,APO AA,,-25.3007,-57.6359
34039,APO AA,,-0.2299,-78.525
34051,FPO AA,,18.235,-65.6291
96205,APO AA,,37.5339,126.9775
96452,FPO AA,,14.7944,120.2714
21409,Annapolis,Maryland,39.0416,-76.4377
21030,Cockeysville,Maryland,39.4919,-76.6677
21065,Hunt Valley,Maryland,39.4883,-76.6538
21219,Sparrows Point,Maryland,39.2296,-76.4455
20676,Port Republic,Maryland,38.4952,-76.5349
21613,Cambridge,Maryland,38.5643,-76.0874
21675,Wingate,Maryland,38.2899,-76.0863
21869,Vienna,Maryland,38.4774,-75.8729
21009,Abingdon,Maryland,39.4744,-76.2997
20904,Silver Spring,Maryland,39.0668,-76.9969
20914,Silver Spring,Maryland,38.9907,-77.0261
20772,Upper Marlboro,Maryland,38.8377,-76.798
21623,Church Hill,Maryland,39.146,-75.988
21857,Rehobeth,Maryland,38.039,-75.663
21852,Powellville,Maryland,38.3287,-75.3755
04747,Island Falls,Maine,46.0169,-68.2667
04756,Madawaska,Maine,47.3294,-68.3328
04011,Brunswick,Maine,43.8973,-69.9779
04106,South Portland,Maine,43.6318,-70.2709
04938,Farmington,Maine,44.6653,-70.1329
04685,Swans Island,Maine,44.1451,-68.4517
04693,Winter Harbor,Maine,44.39,-68.0843
04343,East Winthrop,Maine,44.3217,-69.8964
04352,Mount Vernon,Maine,44.4993,-69.9903
04862,Union,Maine,44.2619,-69.2771
04865,West Rockport,Maine,44.1924,-69.1211
04402,Bangor,Maine,44.8012,-68.7778
04923,Cambridge,Maine,45.0513,-69.4419
04849,Lincolnville,Maine,44.3048,-69.0824
04915,Belfast,Maine,44.4354,-69.0148
04972,Sandy Point,Maine,44.5148,-68.8128
04048,Limerick,Maine,43.6963,-70.7866
04061,North Waterboro,Maine,43.64,-70.7298
04090,Wells,Maine,43.3144,-70.5969
49416,Glenn,Michigan,42.5203,-86.2275
48611,Auburn,Michigan,43.608,-84.1027
49628,Elberta,Michigan,44.6194,-86.2265
49683,Thompsonville,Michigan,44.5198,-85.946
49039,Hagar Shores,Michigan,42.2248,-86.3723
49017,Battle Creek,Michigan,42.3173,-85.1782
49726,Drummond Island,Michigan,46.0055,-83.7367
49785,Kincheloe,Michigan,46.1815,-84.4054
49876,Quinnesec,Michigan,45.7999,-87.9922
49684,Traverse City,Michigan,44.694,-85.6763
48889,Sumner,Michigan,43.3091,-84.7907
49227,Allen,Michigan,41.957,-84.7677
48825,East Lansing,Michigan,42.7238,-84.4648
48854,Mason,Michigan,42.5796,-84.4561
48912,Lansing,Michigan,42.7371,-84.5244
48860,Muir,Michigan,43.0439,-84.9391
48865,Orleans,Michigan,43.0895,-85.1165
48875,Portland,Michigan,42.8624,-84.9139
48878,Rosebush,Michigan,43.6843,-84.7833
49002,Portage,Michigan,42.1938,-85.5639
49247,Hudson,Michigan,41.8581,-84.338
48312,Sterling Heights,Michigan,42.5592,-83.0029
48397,Warren,Michigan,42.4917,-83.0402
48133,Erie,Michigan,41.7829,-83.4958
48884,Sheridan,Michigan,43.2126,-85.0468
48037,Southfield,Michigan,42.5675,-83.15
48326,Auburn Hills,Michigan,42.6583,-83.2375
48635,Lupton,Michigan,44.3976,-83.9905
49423,Holland,Michigan,42.7692,-86.1164
49534,Grand Rapids,Michigan,43.0141,-85.7543
48609,Saginaw,Michigan,43.3869,-84.0926
48637,Merrill,Michigan,43.3939,-84.3308
48456,Minden City,Michigan,43.6814,-82.7299
48882,Shaftsburg,Michigan,42.804,-84.2959
48757,Reese,Michigan,43.4531,-83.7015
48164,New Boston,Michigan,42.1449,-83.3589
48167,Northville,Michigan,42.4262,-83.4794
55760,Mcgregor,Minnesota,46.6072,-93.3076
56431,Aitkin,Minnesota,46.4799,-93.6454
55303,Anoka,Minnesota,45.2825,-93.4186
56367,Rice,Minnesota,45.7364,-94.1658
56278,Ortonville,Minnesota,45.3296,-96.4596
55720,Cloquet,Minnesota,46.7546,-92.5408
55339,Hamburg,Minnesota,44.7315,-93.9643
55387,Waconia,Minnesota,44.851,-93.7784
55078,Stacy,Minnesota,45.398,-92.9874
55407,Minneapolis,Minnesota,44.9378,-93.2545
55447,Minneapolis,Minnesota,45.0033,-93.4875
55454,Minneapolis,Minnesota,44.9682,-93.2429
55596,Loretto,Minnesota,45.0159,-93.4719
55974,Spring Grove,Minnesota,43.5623,-91.6368
56731,Humboldt,Minnesota,48.9211,-97.0934
56734,Lake Bronson,Minnesota,48.7787,-96.6431
56653,Littlefork,Minnesota,48.3852,-93.5399
56658,Margie,Minnesota,48.0904,-93.8292
56257,Marietta,Minnesota,44.9636,-96.4094
56443,Cushing,Minnesota,46.2022,-94.6185
55950,Lansing,Minnesota,43.7452,-92.9702
56172,Slayton,Minnesota,43.9856,-95.7554
56584,Twin Valley,Minnesota,47.2509,-96.2464
55067,Rock Creek,Minnesota,45.7575,-92.9624
56646,Gully,Minnesota,47.7697,-95.641
55119,Saint Paul,Minnesota,44.9414,-93.0107
55145,Saint Paul,Minnesota,44.9444,-93.0933
56715,Brooks,Minnesota,47.8129,-96.0117
56292,Vesta,Minnesota,44.5051,-95.4118
55732,Embarrass,Minnesota,47.6658,-92.2101
55812,Duluth,Minnesota,46.8106,-92.0767
55352,Jordan,Minnesota,44.6713,-93.6195
55932,Elgin,Minnesota,44.1358,-92.2535
55981,Wabasha,Minnesota,44.3703,-92.0361
56477,Sebeka,Minnesota,46.6306,-95.0681
55925,Dakota,Minnesota,43.9148,-91.394
55301,Albertville,Minnesota,45.2534,-93.6469
64459,Helena,Missouri,39.9295,-94.6465
65264,Martinsburg,Missouri,39.0968,-91.6646
63751,Glenallen,Missouri,37.3231,-90.0515
65067,Portland,Missouri,38.7109,-91.7177
63744,Delta,Missouri,37.1967,-89.7362
65669,Highlandville,Missouri,36.9408,-93.268
65622,Buffalo,Missouri,37.6429,-93.0906
64494,Union Star,Missouri,39.9846,-94.5787
64489,Stanberry,Missouri,40.2293,-94.5387
64051,Independence,Missouri,39.0911,-94.4155
64055,Independence,Missouri,39.0545,-94.4039
65470,Falcon,Missouri,37.6061,-92.3466
65705,Marionville,Missouri,37.0009,-93.6413
63387,Whiteside,Missouri,39.1853,-91.0168
64673,Princeton,Missouri,40.3855,-93.5774
63363,New Florence,Missouri,38.9023,-91.4909
65011,Barnett,Missouri,38.3967,-92.6686
65084,Versailles,Missouri,38.4365,-92.8258
64853,Newtonia,Missouri,36.8767,-94.1855
65035,Freeburg,Missouri,38.3551,-91.9276
63849,Gobler,Missouri,36.159,-89.9349
63339,Curryville,Missouri,39.3257,-91.3493
64018,Camden Point,Missouri,39.4515,-94.7444
63567,Worthington,Missouri,40.4084,-92.6888
63301,Saint Charles,Missouri,38.8014,-90.5065
63040,Grover,Missouri,38.5667,-90.631
63132,Saint Louis,Missouri,38.6746,-90.3747
63135,Saint Louis,Missouri,38.7497,-90.3012
63140,Saint Louis,Missouri,38.7375,-90.3265
63543,Gorin,Missouri,40.3622,-92.014
65466,Eminence,Missouri,37.1626,-91.4519
63841,Dexter,Missouri,36.7885,-89.9639
65713,Niangua,Missouri,37.3985,-92.7763
63101,Saint Louis,Missouri,38.6346,-90.1913
63163,Saint Louis,Missouri,38.6531,-90.2435
38726,Beulah,Mississippi,33.788,-90.9795
38733,Cleveland,Mississippi,33.624,-90.8195
38639,Jonestown,Mississippi,34.3037,-90.4294
39479,Seminary,Mississippi,31.5285,-89.4816
38654,Olive Branch,Mississippi,34.9441,-89.8544
38686,Walls,Mississippi,34.9582,-90.1526
39503,Gulfport,Mississippi,30.4601,-89.0886
39207,Jackson,Mississippi,32.2988,-90.1848
39348,Paulding,Mississippi,32.0167,-89.0584
39305,Meridian,Mississippi,32.4401,-88.6783
38803,Tupelo,Mississippi,34.1876,-88.7785
39702,Columbus,Mississippi,33.4812,-88.3554
39736,Artesia,Mississippi,33.4115,-88.6443
38649,Mount Pleasant,Mississippi,34.9536,-89.523
38620,Courtland,Mississippi,34.2596,-89.9396
39750,Maben,Mississippi,33.5686,-89.0605
39179,Vaughan,Mississippi,32.8015,-90.0981
59762,Wise River,Montana,45.7424,-112.9963
59316,Boyes,Montana,45.268,-105.0311
59463,Monarch,Montana,47.0722,-110.871
59927,Olney,Montana,48.5455,-114.592
59837,Hall,Montana,46.5825,-113.2087
59528,Hingham,Montana,48.587,-110.4275
59833,Florence,Montana,46.631,-114.0945
59707,Butte,Montana,46.0038,-112.5347
59748,Ramsay,Montana,46.0058,-112.6861
59079,Shepherd,Montana,45.9461,-108.3426
27258,Haw River,North Carolina,36.0915,-79.3642
28662,Pineola,North Carolina,36.0285,-81.8915
28404,Wilmington,North Carolina,34.2257,-77.9447
28420,Ash,North Carolina,34.0659,-78.5056
28459,Shallotte,North Carolina,33.9334,-78.4129
28805,Asheville,North Carolina,35.6004,-82.4918
28814,Asheville,North Carolina,35.6648,-82.4927
28528,Gloucester,North Carolina,34.7344,-76.5394
28527,Ernul,North Carolina,35.2547,-77.0502
27939,Grandy,North Carolina,36.2339,-75.8768
27956,Maple,North Carolina,36.3987,-76.0039
27982,Waves,North Carolina,35.565,-75.4663
27713,Durham,North Carolina,35.9112,-78.9178
27717,Durham,North Carolina,36.0512,-78.8577
27105,Winston-Salem,North Carolina,36.144,-80.2376
27106,Winston-Salem,North Carolina,36.1428,-80.3069
27120,Winston-Salem,North Carolina,36.0999,-80.2442
27127,Winston-Salem,North Carolina,36.0425,-80.2609
27284,Kernersville,North Carolina,36.1165,-80.0831
27549,Louisburg,North Carolina,36.0578,-78.2586
28021,Cherryville,North Carolina,35.3747,-81.3509
28056,Gastonia,North Carolina,35.2172,-81.1252
28538,Hookerton,North Carolina,35.438,-77.5656
27403,Greensboro,North Carolina,36.0641,-79.8202
27543,Kipling,North Carolina,35.4799,-78.8211
28334,Dunn,North Carolina,35.3165,-78.6151
28742,Horse Shoe,North Carolina,35.3432,-82.5565
27875,Scranton,North Carolina,35.4717,-76.4951
28355,Lemon Springs,North Carolina,35.3896,-79.1945
28752,Marion,North Carolina,35.6819,-82.018
28031,Cornelius,North Carolina,35.4733,-80.8726
28218,Charlotte,North Carolina,35.26,-80.8042
28242,Charlotte,North Carolina,35.26,-80.8042
28244,Charlotte,North Carolina,35.2271,-80.8431
28275,Charlotte,North Carolina,35.2271,-80.8431
27259,Highfalls,North Carolina,35.4921,-79.479
28428,Carolina Beach,North Carolina,34.0366,-77.8963
28515,Bayboro,North Carolina,35.1526,-76.7518
28421,Atkinson,North Carolina,34.5304,-78.1671
28319,Barnesville,North Carolina,34.4088,-79.0467
28039,East Spencer,North Carolina,35.6805,-80.4354
28441,Garland,North Carolina,34.7897,-78.4309
27022,Lawsonville,North Carolina,36.5132,-80.2103
28747,Lake Toxaway,North Carolina,35.1451,-82.9191
27562,New Hill,North Carolina,35.6809,-78.9365
28624,Ferguson,North Carolina,36.1283,-81.3864
58012,Casselton,North Dakota,46.8992,-97.2138
58042,Harwood,North Dakota,46.9565,-96.9654
58524,Braddock,North Dakota,46.5603,-100.1075
58428,Dawson,North Dakota,46.8686,-99.7515
58475,Pettibone,North Dakota,47.12,-99.5279
58478,Robinson,North Dakota,47.1749,-99.7457
58792,Voltaire,North Dakota,47.986,-100.7988
58236,Glasston,North Dakota,48.7201,-97.4696
58382,Webster,North Dakota,48.3229,-98.8739
58496,Woodworth,North Dakota,47.1636,-99.3406
68773,Royal,Nebraska,42.3648,-98.1235
68652,Petersburg,Nebraska,41.859,-98.0848
68840,Gibbon,Nebraska,40.7444,-98.8543
68845,Kearney,Nebraska,40.7514,-99.1291
69045,Wauneta,Nebraska,40.4409,-101.3812
68935,Edgar,Nebraska,40.3652,-97.9727
68004,Bancroft,Nebraska,42.0267,-96.6171
69337,Chadron,Nebraska,42.8193,-102.9953
69129,Chappell,Nebraska,41.0966,-102.4523
68770,Ponca,Nebraska,42.5693,-96.7128
68031,Hooper,Nebraska,41.6414,-96.5232
69147,Lewellen,Nebraska,41.3435,-102.1396
68971,Republican City,Nebraska,40.1034,-99.2322
69128,Bushnell,Nebraska,41.2139,-103.9075
68464,Western,Nebraska,40.4152,-97.1976
